Word,Lemma,POS,Year,Register
ease,ease,nn1,1820,fic
prove,prove,vvi,1820,fic
fair,fair,jj,1820,fic
crimson,crimson,jj_nn1,1820,fic
light,light,jj_nn1,1820,fic
look,look,nn1,1820,fic
high,high,jj,1820,fic
main,main,jj_nn1@,1820,fic
quick,quick,jj_rr@,1820,fic
round,round,rp_nn1@,1820,fic
magic,magic,jj,1820,fic
call,call,nn1_vv0,1820,fic
die,die,nn1%_vv0,1820,fic
orange,orange,jj_nn1,1820,fic
alter,alter,vv0,1820,fic
sight,sight,vvi,1820,fic
light,light,nn1_jj,1820,fic
ascend,ascend,vv0,1820,fic
form,form,nn1,1820,fic
grace,grace,nn1,1820,fic
moment,moment,nn1,1820,fic
keep,keep,vvi,1820,fic
air,air,nn1,1820,fic
mild,mild,jj,1820,fic
opening,open,vvg_jj@_nn1,1820,fic
stormy,stormy,jj,1820,fic
deep,deep,jj,1820,fic
plain,plain,nn1_jj,1820,fic
main,main,jj_nn1@,1820,fic
form,form,nn1,1820,fic
god,god,nn1_np1,1820,fic
hate,hate,nn1,1820,fic
fair,fair,jj_nn1@,1820,fic
sister,sister,nn1,1820,fic
high,high,jj,1820,fic
fair,fair,jj,1820,fic
falling,fall,vvg_jj@,1820,fic
death,death,nn1,1820,fic
deep,deep,jj,1820,fic
hell,hell,nn1,1820,fic
dark,dark,jj_nn1,1820,fic
pale,pale,jj,1820,fic
light,light,vvi,1820,fic
night,night,nnt1,1820,fic
dance,dance,vv0_nn1,1820,fic
night,night,nnt1,1820,fic
plain,plain,nn1,1820,fic
round,round,ii,1820,fic
sweet,sweet,jj,1820,fic
crimson,crimson,jj_nn1,1820,fic
deep,deep,jj,1820,fic
black,black,jj,1820,fic
hell,hell,nn1,1820,fic
deep,deep,rr,1820,fic
sweet,sweet,jj,1820,fic
wheel,wheel,nn1,1820,fic
air,air,nn1,1820,fic
fair,fair,jj_nn1@,1820,fic
prove,prove,vvi,1820,fic
crime,crime,nn1,1820,fic
light,light,jj_nn1,1820,fic
turn,turn,nn1,1820,fic
air,air,nn1,1820,fic
pair,pair,nn,1820,fic
back,back,rp,1820,fic
close,close,vv0,1820,fic
rise,rise,vv0_nn1,1820,fic
night,night,nnt1,1820,fic
spirit,spirit,nn1,1820,fic
weak,weak,jj,1820,fic
eye,eye,nn1,1820,fic
kind,kind,nn1,1820,fic
say,say,vvi,1820,fic
pale,pale,jj,1820,fic
bore,bore,vvd_nn1_vv0,1820,fic
sound,sound,nn1,1820,fic
dance,dance,vv0,1820,fic
prize,prize,nn1,1820,fic
long,long,jj,1820,fic
night,night,nnt1,1820,fic
strain,strain,nn1,1820,fic
deep,deep,rr_jj,1820,fic
plain,plain,nn1_jj,1820,fic
freezing,freezing,jj,1820,fic
rise,rise,vv0_nn1,1820,fic
rent,rent,vv0_nn1,1820,fic
swift,swift,jj,1820,fic
opening,opening,nn1_jj@,1820,fic
cold,cold,jj,1820,fic
death,death,nn1,1820,fic
bright,bright,jj,1820,fic
expansion,expansion,nn1,1820,fic
landscape,landscape,nn1,1820,fic
sunny,sunny,jj,1820,fic
immense,immense,jj,1820,fic
wide,wide,jj_rr@,1820,fic
green,green,nn1_jj,1820,fic
pride,pride,nn1,1820,fic
main,main,jj_nn1@,1820,fic
dazzling,dazzling,jj,1820,fic
high,high,jj,1820,fic
blue,blue,jj,1820,fic
distance,distance,nn1,1820,fic
aching,aching,jj,1820,fic
sight,sight,nn1,1820,fic
feet,foot,nn2,1820,fic
level,level,jj_nn1,1820,fic
plain,plain,nn1_jj,1820,fic
deep,deep,jj,1820,fic
